id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24222479,"""RiverSide FAMILY AND FRIENDS""",174209780,Campo,Lisboa,Santa Maria Maior,38.707769025191126,-9.131785598932012,Entire home/apt,56,2,1,2018-04-06,1,4,324
24222930,Brilhas House 56,182485249,Manuel,Mafra,Ericeira,38.97486708854372,-9.417618803397504,Entire home/apt,100,5,0,,,1,303
24223222,Casa do Jardim,31332221,Isabel,Lisboa,So Vicente,38.713488275979934,-9.128860816563463,Entire home/apt,250,3,0,,,2,275
24224010,Duplex-Le balcon de São Vicente-Graça,17065724,Hervé,Lisboa,So Vicente,38.72064812345903,-9.121663904067779,Entire home/apt,42,3,0,,,1,178
24224561,PINK CENTRAL ROOM,181685638,Julia & Vagner,Lisboa,Areeiro,38.74058851055717,-9.133083061173732,Private room,56,1,0,,,7,335
24225771,Double Room,181685638,Julia & Vagner,Lisboa,Areeiro,38.7417519503176,-9.133018196073504,Private room,50,1,0,,,7,340
24226072,Embassador Family House,21149703,Claudia,Lisboa,Belm,38.69691418549708,-9.198407757631182,Entire home/apt,125,3,0,,,1,147
24226889,Cozy Studio Apartment,3753184,Isabel,Lisboa,Estrela,38.71451125129843,-9.156071345521797,Entire home/apt,44,3,0,,,9,236
24227805,Cozy Red with private Terrace,116575154,Juliana E Anderson,Lisboa,Penha de Frana,38.7336053987958,-9.130084911996725,Private room,27,3,1,2018-04-10,1,8,336
24227840,"Casa do Vale Lisboa, Chiado/Bairro Alto/Santos",182661234,Luis,Lisboa,Misericrdia,38.71197332868078,-9.151542148896374,Entire home/apt,85,2,0,,,1,324
24228684,SINGLE BED IN THE CENTER,181685638,Julia & Vagner,Lisboa,Areeiro,38.73997617198508,-9.132125499837294,Private room,52,1,0,,,7,340
24230096,Lisbon Airport Suites - Cork bedroom,182294360,Hélio,Lisboa,Olivais,38.75989245739074,-9.113491303358437,Private room,80,1,0,,,4,345
